"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
444,0,0,0,959,35,0
445,0,0,0,1088,106,0
446,0,0,0,1155,236,0
447,0,0,0,1061,265,0
448,0,0,0,778,129,0
449,2,0,0,232,48,0
450,0,0,0,106,29,0
451,0,0,0,134,55,0
452,0,0,0,138,13,0
453,0,0,0,198,5,0
454,0,0,0,225,78,0
455,0,0,0,227,119,0
456,0,0,0,65,42,0
457,0,0,0,61,0,0
458,2,0,0,164,24,0
459,0,0,0,362,114,0
460,0,0,0,765,247,0
461,4,0,0,1197,698,0
462,5,0,0,1555,704,0
463,27,0,0,1702,1188,0
464,84,0,0,1562,1108,0
465,143,0,0,1477,866,0
466,261,0,0,1217,550,0
467,463,0,0,938,216,0
468,524,0,0,690,20,0
469,430,0,0,429,49,0
470,290,0,0,373,146,0
471,273,4,0,259,319,0
472,366,3,0,160,376,0
473,379,0,0,111,424,0
474,424,0,0,41,354,0
475,432,0,0,32,333,0
476,437,0,0,98,166,2
477,360,6,0,13,139,0
478,209,0,0,13,162,0
479,21,0,0,0,215,0
480,25,0,0,0,77,0
481,365,0,0,7,51,0
482,719,0,0,24,0,0
483,852,0,0,2,0,0
484,1004,13,0,9,0,0
485,952,27,5,14,0,6
486,545,12,3,0,0,0
487,185,4,0,0,0,0
488,4,0,0,0,0,0
489,56,0,0,0,0,0
490,271,0,0,0,5,0
491,505,0,0,0,13,0
492,712,0,0,0,8,0
493,714,0,0,0,5,0
494,708,0,0,0,4,0
495,559,0,0,0,0,0
496,480,0,0,8,24,0
497,360,0,0,0,0,0
498,375,0,0,0,0,0
499,268,0,0,0,8,0
500,151,0,0,0,13,0
501,94,0,0,0,7,0
502,1,0,0,0,0,0
503,0,0,0,0,0,0
504,0,0,0,0,0,0
505,0,0,0,4,0,0
506,0,0,0,14,0,0
507,0,0,0,0,0,0
508,0,0,0,7,0,0
509,0,0,0,27,0,0
510,0,0,0,0,0,0
511,0,0,0,2,2,0
512,0,0,0,0,0,0
513,0,0,0,0,0,0
514,0,0,0,0,0,0
515,0,0,0,0,58,0
516,0,0,0,0,333,0
517,0,0,0,10,1753,0
518,0,0,35,25,3953,109
519,0,0,3,10,4407,135
520,0,0,28,38,3645,39
521,0,0,13,113,2257,0
522,0,0,0,185,1028,0
523,0,0,0,292,859,0
524,0,0,0,440,900,0
525,0,0,4,484,528,0
526,0,0,7,587,364,0
527,0,0,22,709,358,0
528,0,0,0,720,274,0
529,0,0,0,748,281,0
530,0,0,0,866,266,0
531,0,0,0,722,188,0
532,0,0,0,761,85,0
533,4,0,1,430,1,0
534,0,0,0,433,161,0
535,0,0,0,348,144,0
536,0,0,0,268,71,0
537,0,0,0,127,16,0
538,0,0,0,85,24,0
539,0,0,0,24,501,1
540,0,0,0,4,2121,0
541,0,0,0,25,4838,117
542,0,0,0,40,6844,133
543,0,0,0,93,8314,284
544,0,0,0,36,7251,306
545,0,0,0,197,5840,242
546,0,0,0,249,3940,114
547,0,0,0,469,4567,174
548,0,0,0,510,6965,335
549,0,0,0,697,7509,337
550,0,0,0,610,7434,336
551,0,0,0,638,7097,356
552,0,0,0,501,7814,420
553,0,0,0,478,8649,436
554,0,0,0,290,10374,419
555,0,0,0,200,10210,412
556,0,0,0,216,10508,341
557,0,0,0,267,8276,292
558,0,0,0,232,7061,201
559,0,0,0,187,6274,105
560,0,0,0,137,5315,37
561,0,0,0,131,4267,2
562,0,0,0,40,6283,10
563,0,0,0,75,8704,106
564,0,0,0,125,10493,230
565,0,0,0,184,10314,323
566,0,0,0,322,10089,503
567,0,0,0,388,10969,668
568,0,0,0,469,9900,746
569,0,0,0,441,9001,1148
570,0,0,0,396,6603,1387
571,15,0,0,372,2924,292
572,148,0,0,76,3208,377
573,408,0,0,37,1458,272
574,464,0,0,2,2219,12
575,426,0,0,68,636,0
576,169,0,0,320,396,0
577,167,0,0,388,109,3
578,15,0,0,393,87,0
579,0,0,0,233,90,0
580,0,0,0,267,107,0
581,18,0,0,215,87,0
582,56,0,0,216,106,0
583,21,0,0,139,42,0
584,0,0,0,147,1,0
585,23,0,0,52,1,0
586,77,0,1,55,10,0
587,10,0,0,26,0,0
588,0,0,0,96,0,0
589,0,0,0,38,0,0
590,3,0,0,25,0,0
591,0,0,0,16,0,0
592,0,0,0,28,2,0
593,0,0,0,81,10,0
594,0,0,0,103,0,0
595,0,0,0,85,9,0
596,0,0,0,82,8,0
597,0,0,0,79,65,0
598,0,0,0,62,181,0
599,0,0,0,46,141,0
600,0,0,0,147,301,0
601,0,0,0,757,982,2
602,0,0,0,1129,2297,2
603,0,0,0,949,3807,101
604,0,0,0,966,4769,199
605,0,0,0,811,5472,494
606,0,0,0,595,5383,689
607,0,0,0,305,5544,690
608,0,0,0,191,7404,1042
609,0,0,0,436,9205,1044
610,0,0,0,687,11122,2009
611,0,0,0,550,12887,3599
612,0,0,0,386,13582,5343
613,0,0,0,248,12934,6418
614,0,0,1,222,12540,6826
615,0,0,0,187,10636,5698
616,0,0,0,268,8477,5965
617,0,0,0,374,5661,7017
618,0,0,6,685,2984,7433
619,0,0,7,733,1431,6776
620,0,0,41,701,1266,5869
621,0,0,0,605,921,5780
622,0,0,0,395,1247,4871
623,0,0,0,227,1708,3317
624,0,0,0,275,1751,951
625,0,28,146,487,1320,2019
626,0,89,637,481,1822,2582
627,0,0,34,429,1519,2581
628,0,0,0,311,1230,2598
629,0,0,0,363,1819,2277
630,0,0,0,996,2808,2034
631,0,0,0,1419,2597,1913
632,0,0,0,1755,1237,1613
633,0,0,0,1677,643,1576
634,0,0,0,1266,1241,1436
635,0,0,0,1027,1593,1867
636,0,0,0,929,1893,2664
637,0,0,0,685,2046,3527
638,0,0,0,422,2639,3838
639,0,0,0,162,2486,2449
640,0,0,0,148,1823,1688
641,0,0,2,375,1185,814
642,0,0,0,474,730,439
643,0,0,0,623,750,1428
644,12,0,0,622,1127,2245
645,40,0,0,770,1385,2283
646,110,0,0,840,1241,2378
647,31,0,0,684,1068,1956
648,0,0,0,544,611,1117
649,3,0,0,593,174,356
650,259,0,0,497,652,53
651,690,0,0,691,493,589
652,987,0,0,580,540,538
653,1162,0,0,603,1087,616
654,1516,0,0,467,1631,836
655,1674,0,0,579,1830,900
656,1994,0,0,635,1707,474
657,2074,3,0,884,1477,401
658,1797,40,6,1043,865,583
659,1468,43,0,1016,1038,677
660,844,36,0,1092,1791,602
661,496,14,3,1090,3235,1268
662,510,5,0,883,4273,2124
663,901,0,0,854,4686,999
664,1138,0,0,820,3169,666
665,1371,1,0,699,1857,650
666,1531,5,0,474,472,436
667,1538,5,0,375,391,525
668,1545,20,0,132,936,1119
669,1301,7,0,0,763,1954
670,1074,0,0,10,787,2830
671,762,0,0,91,1075,2793
672,493,0,0,199,2649,1770
673,422,0,0,429,4385,1352
674,305,0,0,435,4646,1390
675,110,0,0,623,4499,1427
676,87,0,0,559,4193,1575
677,42,0,0,434,3461,1608
678,23,0,0,356,2671,1498
679,4,0,0,249,1483,1273
680,2,0,0,282,297,1372
681,0,0,0,167,457,1122
682,0,0,0,57,715,853
683,2,0,0,19,544,649
684,0,0,0,49,323,563
685,0,0,0,95,672,402
686,0,0,0,270,1053,462
687,0,0,0,500,960,680
688,0,0,0,738,805,1134
689,0,0,0,531,1221,1862
690,0,0,0,292,1572,2518
691,0,0,1,95,2063,1786
692,0,0,0,61,2600,1035
693,0,0,0,323,2403,1043
694,0,0,0,820,1863,922
695,0,0,0,1119,1303,599
696,0,0,0,1490,1223,1105
697,0,0,0,1608,1962,1156
698,0,0,0,1492,1811,729
699,0,0,0,1271,1153,585
700,0,0,0,770,827,758
701,0,0,0,488,1250,661
702,0,0,0,293,1780,378
703,0,0,0,532,1849,191
704,0,0,0,739,1927,241
705,0,0,0,781,1977,307
706,0,0,0,907,1878,273
707,0,0,0,954,1154,767
708,0,0,0,987,901,944
709,0,0,0,753,1913,291
710,0,0,0,381,1410,270
711,0,0,0,176,1059,352
712,0,0,0,404,1264,423
713,0,0,0,734,1054,357
714,0,0,0,915,725,180
715,0,0,0,930,402,47
716,5,0,0,774,271,29
717,0,0,0,381,186,50
718,0,0,0,98,403,184
719,0,0,0,72,946,196
720,0,0,0,94,661,102
721,0,0,2,294,491,399
722,0,0,0,338,353,543
723,0,0,0,244,693,313
724,0,0,0,175,266,1153
725,0,0,0,220,1004,968
726,0,0,0,150,1085,826
727,0,0,0,100,448,360
728,0,0,0,143,22,128
729,0,0,0,147,12,129
730,0,0,0,99,36,95
731,0,0,0,23,130,192
732,0,0,0,44,220,309
733,0,0,0,95,175,652
734,0,0,0,349,780,804
735,0,0,0,716,1167,1042
736,0,0,0,1165,1800,689
737,0,0,0,1335,2050,718
738,0,0,0,1328,2296,1593
739,0,0,0,1192,2904,2302
740,0,0,0,1041,3048,2084
741,0,0,0,1003,2310,1624
742,0,0,0,693,2084,1907
743,0,0,0,482,2870,1999
744,0,0,0,297,2958,1757
745,0,0,0,27,3160,1083
746,0,0,0,9,2460,723
747,0,0,0,0,1356,773
748,0,0,0,37,2022,1446
749,0,0,0,91,3500,1531
750,0,0,0,179,2872,1788
751,0,0,0,334,1736,2529
752,0,0,0,433,1071,3848
753,0,0,0,557,982,5041
754,0,0,0,794,1474,5966
755,0,0,0,904,2188,7437
756,0,0,0,604,1675,7226
757,0,0,0,266,2418,5898
758,0,0,0,296,2961,4735
759,0,0,0,103,2002,3880
760,0,0,0,367,1255,3866
761,0,0,0,807,1218,4010
762,0,0,0,993,1312,4600
763,0,0,0,525,1508,5373
764,0,0,0,115,1009,5061
765,0,0,0,213,820,4140
766,0,0,0,491,806,3366
767,0,0,0,487,508,2722
768,0,0,0,235,282,615
769,0,0,0,71,445,864
770,0,0,0,74,490,724
771,0,0,0,50,667,1782
772,0,0,0,7,1365,2430
773,0,0,0,2,1909,2367
774,0,0,0,17,2662,3465
775,0,0,0,5,3690,4528
776,0,0,0,8,3943,4834
777,0,0,0,2,3946,5010
778,0,0,0,0,3971,5342
779,0,0,0,10,3524,5287
780,0,0,0,98,3113,5546
781,0,0,0,393,3575,5371
782,0,0,0,900,4409,5277
783,0,0,0,1788,5407,4688
784,0,0,0,2481,5322,4472
785,0,0,0,2905,5418,4378
786,0,0,0,2987,5966,3828
787,0,0,0,3088,8239,4805
788,0,0,0,2954,9372,5645
789,0,0,0,3011,10107,5897
790,0,0,0,2775,10626,5268
791,0,0,0,2700,11459,3670
792,0,0,0,2453,12178,3662
793,0,0,0,2267,12828,2994
794,0,0,0,2189,13657,1094
795,0,0,0,2075,12880,541
796,0,0,0,2072,12938,333
797,0,0,0,2117,11982,303
798,0,0,0,1993,12208,451
799,0,0,0,1885,12887,761
800,2,0,0,1958,13729,999
801,0,0,0,1808,13311,901
802,0,0,0,2183,11581,686
803,0,0,0,2339,7705,266
804,0,0,0,2213,2965,88
805,0,0,0,1832,5355,48
806,0,0,0,975,8062,64
807,0,0,0,434,8864,27
808,0,0,0,514,8319,157
809,0,0,0,636,7416,189
810,0,0,0,700,5235,73
811,0,0,3,638,2620,69
812,0,0,0,404,485,122
813,0,0,0,613,659,328
814,0,0,0,427,986,479
815,0,0,0,657,2290,656
816,0,0,0,396,2612,276
817,0,0,0,358,3069,126
818,0,0,0,98,2538,338
819,0,0,0,62,2366,720
820,0,0,0,120,2781,331
821,0,0,0,167,3950,154
822,0,0,0,175,4102,170
823,0,0,0,74,3671,120
824,0,0,0,94,2688,191
825,0,0,0,23,654,267
826,0,0,0,28,307,272
827,0,0,0,26,139,180
828,0,0,0,13,193,54
829,0,0,0,42,147,0
830,0,0,0,61,102,0
831,0,0,0,68,65,0
832,0,0,0,152,130,0
833,0,0,0,86,454,16
834,0,0,0,98,561,0
835,0,0,0,25,1112,0
836,0,0,0,71,1200,0
837,0,0,0,92,455,0
838,0,0,0,329,151,0
839,0,0,0,416,223,6
840,0,0,0,519,152,0
841,0,0,0,392,147,0
842,0,0,0,618,233,2
843,0,0,0,683,283,0
844,0,0,0,808,348,0
845,0,0,0,666,288,0
846,0,0,0,678,187,0
847,0,0,0,471,37,0
848,0,0,0,495,30,0
849,0,0,0,338,18,0
850,0,0,0,233,36,0
851,0,0,0,84,60,8
852,0,0,0,193,24,0
853,0,0,0,161,2,0
854,0,0,0,114,16,0
855,0,0,0,55,60,0
856,0,0,0,33,189,1
857,0,0,0,89,66,0
858,8,0,0,254,47,0
859,0,0,0,594,4,0
860,0,0,0,825,93,0
861,0,0,0,1176,49,0
862,0,0,0,1418,77,0
863,0,0,0,1499,166,0
864,0,0,0,1429,36,0
865,0,0,0,1508,12,0
866,0,0,0,1285,39,0
867,0,0,0,1376,26,0
868,0,0,0,1433,0,0
869,0,0,0,1760,32,0
870,0,0,0,2177,53,0
871,0,0,0,2559,58,0
872,0,0,0,2477,153,0
873,0,0,0,2252,636,3
874,0,0,0,1824,831,0
875,0,0,0,1641,763,0
876,0,0,0,969,584,0
877,0,0,0,802,105,0
878,0,0,0,581,121,0
879,0,0,0,395,135,0
880,0,0,0,131,189,0
881,0,0,0,90,99,0
882,0,0,0,135,19,0
883,0,0,0,193,46,0
884,0,0,0,343,44,0
885,0,0,0,273,66,1
886,0,0,0,129,63,0
887,0,0,0,70,36,0
888,0,0,0,24,1,0
889,0,0,0,59,3,0
890,0,0,0,261,24,0
891,0,0,0,164,18,0
892,0,0,0,36,12,0
893,0,0,0,70,25,0
894,0,0,0,128,112,16
895,0,0,0,164,120,0
896,0,0,0,81,76,0
897,0,0,0,53,9,0
898,0,0,0,3,10,0
899,0,0,0,28,9,0
900,0,0,0,219,0,0
901,0,0,0,373,31,117
902,0,0,0,499,174,165
903,0,0,0,538,136,76
904,0,0,0,607,205,1
905,0,0,0,501,166,6
906,0,0,0,538,10,0
907,0,0,0,366,38,0
908,0,0,0,249,123,34
909,0,0,0,217,312,172
910,0,0,0,107,310,143
911,0,0,0,53,292,78
912,0,0,0,25,259,0
913,0,0,0,13,306,0
914,0,0,0,13,240,0
915,0,0,0,19,104,0
916,0,0,0,37,402,5
917,0,0,0,18,325,0
918,0,0,0,20,121,0
919,0,0,0,31,220,0
920,0,0,0,26,422,0
921,0,0,0,141,487,0
922,0,0,0,335,241,0
923,0,0,0,753,299,0
924,0,0,0,1253,580,0
925,0,0,0,1864,783,0
926,0,0,0,2235,759,0
927,0,0,0,2221,466,49
928,0,0,0,1946,415,336
929,0,0,0,1183,650,425
930,0,0,0,766,365,197
931,0,0,0,358,211,25
932,0,0,0,187,62,0
933,0,0,0,98,10,0
934,0,0,0,24,10,208
935,0,0,0,53,68,597
936,0,0,0,0,179,708
937,0,0,0,9,250,299
938,0,0,0,65,319,80
939,0,0,0,22,174,0
940,0,0,0,75,85,0
941,0,0,0,118,177,15
942,0,0,0,90,33,11
943,0,0,0,112,60,19
944,0,0,0,125,263,0
945,0,0,0,33,207,0
946,0,0,0,58,571,0
947,0,0,0,193,1124,0
948,0,0,0,132,2238,0
949,0,0,0,12,2723,0
950,0,0,0,148,1702,0
951,0,0,0,410,2456,0
952,0,0,0,605,2597,0
953,0,0,0,661,2071,0
954,0,0,0,444,611,0
955,0,0,0,255,664,0
956,0,0,1,140,1145,1
957,0,0,0,95,1264,0
958,0,0,0,212,2017,0
959,0,0,0,196,2629,0
960,0,0,0,216,2041,0
961,0,0,0,907,2723,0
962,0,0,0,987,2987,0
963,0,0,0,207,1584,0
964,0,0,0,144,827,4
965,0,0,0,253,843,1
966,0,0,0,287,965,2
967,0,0,0,353,434,0
968,0,0,0,328,81,0
969,0,0,0,218,92,0
970,0,0,0,146,33,0
971,0,0,0,50,7,0
972,0,0,0,76,0,0
973,0,0,0,36,4,0
974,0,0,0,19,121,0
975,0,0,0,20,12,0
976,0,0,0,37,53,0
977,0,0,0,5,86,0
978,0,0,0,0,70,0
979,0,0,0,0,96,0
980,0,0,0,0,81,3
981,0,0,0,5,65,0
982,0,0,0,16,25,0
983,0,0,0,2,69,3
984,0,0,0,0,0,0
985,0,0,0,0,37,0
986,0,0,0,0,0,0
987,0,0,0,0,0,0
988,0,0,0,0,0,0
989,0,0,0,4,11,0
990,0,0,0,18,101,0
991,0,0,0,38,152,0
992,0,0,0,61,105,0
993,0,0,0,181,55,9
994,0,0,0,218,540,22
995,0,0,0,137,2107,85
996,0,0,0,267,4507,135
997,0,0,0,343,7210,111
998,0,0,0,467,10187,98
999,0,0,0,771,12423,166
1000,0,0,0,1387,14210,305
1001,0,0,0,2026,15535,407
1002,0,0,0,2319,15388,306
1003,0,0,0,2700,15181,301
1004,0,0,0,3052,14110,252
1005,0,0,0,2755,13019,168
1006,0,0,0,1322,12379,98
1007,0,0,0,331,10160,8
1008,0,0,0,199,6565,3
1009,0,0,0,236,4517,0
1010,0,0,0,152,6949,0
1011,0,0,0,351,7423,0
1012,0,0,0,483,6451,0
1013,0,0,0,376,4481,4
1014,0,0,0,386,2630,0
1015,0,0,0,874,1644,0
1016,0,0,0,1164,1634,0
1017,0,0,0,1462,1695,2
1018,0,0,0,1525,1782,0
1019,0,0,0,1471,1885,0
1020,0,0,0,1352,1803,0
1021,0,0,0,1119,1922,5
1022,0,0,0,797,1707,0
1023,0,0,0,563,1209,0
1024,0,0,0,413,965,0
1025,0,0,0,191,735,0
1026,0,0,0,108,711,0
1027,0,0,0,27,752,0
1028,0,0,0,73,396,0
1029,0,0,0,26,368,0
1030,0,0,0,78,242,0
1031,0,0,0,33,86,5
1032,0,0,0,71,24,0
1033,0,0,0,45,183,0
1034,0,0,0,36,707,0
1035,0,0,0,35,1542,0
1036,0,0,0,45,1578,0
1037,0,0,0,41,753,0
1038,0,0,0,31,354,0
1039,0,0,0,1,159,0
1040,0,0,0,74,101,0
1041,0,0,0,21,263,0
1042,0,0,0,11,306,0
1043,2,0,0,41,294,0
1044,0,0,0,6,505,0
1045,0,0,0,0,312,0
1046,0,0,0,67,385,0
1047,0,0,0,120,17,0
1048,1,0,0,2,26,0
1049,28,0,0,151,238,0
1050,58,0,0,264,686,0
1051,146,0,0,146,779,0
1052,114,0,0,0,490,0
1053,26,0,0,0,188,0
1054,29,0,0,5,139,0
1055,0,0,0,201,185,0
1056,0,0,0,164,81,0
1057,2,0,0,40,88,0
1058,5,0,0,0,181,0
1059,18,0,0,179,281,0
1060,1,0,0,254,331,0
1061,4,0,0,22,77,0
1062,0,0,0,49,39,0
1063,0,0,0,163,228,0
1064,0,0,0,15,642,0
1065,0,0,0,26,654,0
1066,0,0,0,60,761,0
1067,0,0,0,81,290,0
1068,0,0,0,47,232,0
1069,2,0,0,18,233,0
1070,0,0,0,51,292,0
1071,0,0,0,36,235,0
1072,0,0,0,102,562,0
1073,0,0,0,129,594,0
1074,0,0,0,158,645,1
1075,0,0,0,134,362,23
1076,0,0,0,61,88,0
1077,0,0,0,15,332,0
1078,0,0,0,25,442,0
1079,0,0,0,84,922,0
1080,0,0,0,14,500,0
1081,0,0,0,4,172,0
1082,0,0,0,5,91,0
1083,0,0,0,0,102,0
1084,0,0,0,22,313,0
1085,0,0,0,10,51,0
1086,0,0,0,12,89,0
1087,0,0,0,2,195,0
1088,0,0,0,66,116,0
1089,0,0,0,140,36,0
1090,0,0,0,37,8,0
1091,0,0,0,34,202,0
1092,0,0,0,107,122,0
1093,0,0,0,44,75,0
1094,0,0,0,11,48,0
1095,0,0,0,0,78,0
1096,0,0,0,39,38,0
1097,0,0,0,39,21,0
1098,0,0,0,12,116,0
1099,0,0,0,20,50,0
1100,0,0,0,127,102,0
1101,0,0,0,169,139,0
1102,0,0,0,0,33,0
1103,0,0,0,8,22,0
1104,0,0,0,19,35,0
1105,0,0,0,58,47,0
1106,0,0,0,59,190,0
1107,0,0,0,24,129,0
1108,0,0,0,36,505,0
1109,0,0,0,53,236,0
1110,0,0,0,14,337,0
1111,0,0,0,17,1029,78
1112,0,0,0,10,1749,308
1113,0,0,0,16,1292,31
1114,0,0,0,27,775,0
1115,0,0,0,91,994,0
1116,0,0,0,12,527,0
1117,0,0,0,9,289,0
1118,0,0,0,27,288,0
1119,0,0,0,0,106,0
1120,0,0,0,0,116,0
1121,0,0,0,0,491,0
1122,0,0,0,6,490,0
1123,0,0,0,9,528,0
1124,0,0,0,20,135,0
1125,0,0,0,0,191,0
1126,0,0,0,0,565,0
1127,0,0,0,24,511,0
1128,0,0,0,77,204,0
1129,0,0,0,88,81,0
1130,0,0,0,89,126,0
1131,0,0,0,57,70,0
1132,0,0,0,50,40,0
1133,0,0,0,42,210,0
1134,0,0,0,32,206,0
1135,7,0,0,0,57,0
1136,0,0,0,29,14,0
1137,0,0,0,0,8,0
1138,0,0,0,0,44,0
1139,0,0,0,5,54,0
1140,0,0,0,0,29,0
1141,0,0,0,4,20,0
1142,0,0,0,0,18,0
1143,0,0,0,0,0,0
1144,0,0,0,0,1,0
1145,0,0,0,0,0,0
1146,0,0,0,9,0,0
1147,0,0,0,100,22,0
1148,0,0,0,143,34,0
1149,0,0,0,150,28,0
1150,0,0,0,129,15,0
1151,0,0,0,79,17,0
1152,0,0,0,19,18,0
1153,0,0,0,9,50,0
1154,0,0,0,32,68,0
1155,0,0,0,20,20,0
1156,0,0,0,17,52,0
1157,0,0,0,35,71,0
1158,0,0,0,34,16,0
1159,0,0,0,27,30,0
1160,0,0,0,69,261,0
1161,0,0,0,99,207,0
1162,0,0,0,66,187,0
1163,0,0,0,75,180,0
1164,0,0,0,60,57,0
1165,0,0,0,50,38,0
1166,0,0,0,73,56,0
1167,0,0,0,24,15,0
1168,0,0,0,0,5,0
1169,0,0,0,30,1,0
1170,0,0,0,7,4,0
1171,0,0,0,11,7,0
1172,0,0,0,5,2,0
1173,0,0,0,1,0,0
1174,0,0,0,0,22,0
1175,0,0,0,25,12,0
1176,0,0,0,17,23,0
1177,0,0,0,6,6,0
1178,0,0,0,40,141,0
1179,0,0,0,12,225,0
1180,0,0,0,51,233,0
1181,0,0,0,38,193,0
1182,0,0,0,21,182,0
1183,0,0,0,29,129,0
1184,0,0,0,34,195,0
1185,0,0,0,48,325,0
1186,0,0,0,53,242,0
1187,0,0,0,55,249,0
1188,0,0,0,69,136,0
1189,0,0,0,57,48,0
1190,0,0,0,53,305,0
1191,0,0,0,18,30,0
1192,0,0,0,12,125,0
1193,0,0,0,8,116,0
1194,0,0,0,6,185,0
1195,0,0,0,14,207,0
1196,0,0,0,13,239,0
1197,0,0,0,28,70,0
1198,0,0,0,2,180,0
1199,0,0,0,112,221,0
1200,0,0,0,295,195,0
1201,0,0,0,260,238,0
1202,0,0,0,93,141,0
1203,0,0,0,174,31,0
1204,0,0,0,231,0,0
1205,0,0,0,247,138,0
1206,0,0,0,331,97,0
1207,0,0,0,267,58,0
1208,0,0,0,87,17,0
1209,0,0,0,12,172,0
1210,0,0,0,49,43,0
1211,0,0,0,45,95,0
1212,0,0,0,72,61,0
1213,0,0,0,57,68,0
1214,0,0,0,156,152,0
1215,0,0,0,308,32,0
1216,0,0,0,293,158,0
1217,0,0,0,95,0,0
1218,0,0,0,0,1,0
1219,0,0,0,67,44,0
1220,0,0,0,191,37,0
1221,0,0,0,15,36,0
1222,0,0,0,46,193,0
1223,0,0,0,60,353,0
1224,0,0,0,13,186,0
1225,0,0,0,0,106,0
1226,0,0,0,26,122,0
1227,0,0,0,3,38,0
1228,0,0,0,12,105,0
1229,0,0,0,45,351,0
1230,0,0,0,85,66,0
1231,0,0,0,19,222,0
1232,0,0,0,52,577,0
