"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
796,200,7,0,0,2,5
797,399,38,0,0,2,0
798,287,18,0,0,5,0
799,70,0,0,0,17,0
800,33,0,0,0,23,0
801,61,0,0,0,13,0
802,33,0,0,0,0,0
803,17,0,1,0,0,0
804,22,0,2,0,0,0
805,19,0,7,0,4,0
806,10,0,1,0,52,2
807,0,0,0,0,66,0
808,4,0,1,0,0,0
809,16,0,0,0,0,0
810,19,0,0,0,0,0
811,0,0,0,0,1,0
812,27,0,0,0,0,0
813,20,0,0,0,0,0
814,7,0,0,0,0,0
815,14,0,0,0,0,0
816,0,0,0,0,0,0
817,7,0,0,0,0,0
818,35,0,0,23,0,0
819,175,0,0,0,0,0
820,208,0,0,0,0,0
821,179,0,0,0,0,0
822,45,0,0,0,0,0
823,1,0,0,0,1,0
824,51,0,0,0,27,31
825,77,0,0,0,85,13
826,39,0,0,0,92,19
827,0,0,0,23,27,8
828,0,0,0,2,159,14
829,0,0,0,0,462,28
830,0,0,0,0,792,73
831,0,0,0,0,973,80
832,0,0,0,0,934,64
833,0,0,0,0,942,58
834,0,0,0,0,735,51
835,0,0,0,0,402,16
836,0,0,0,5,75,9
837,0,0,0,23,15,0
838,0,0,0,9,0,0
839,0,0,0,6,21,0
840,0,0,2,10,0,0
841,17,0,16,44,3,3
842,0,0,0,110,0,0
843,0,0,0,93,0,0
844,18,0,0,47,0,0
845,0,0,0,0,4,0
846,0,0,0,0,5,0
847,0,7,0,14,61,0
848,0,3,0,12,113,2
849,0,0,0,0,131,2
850,0,0,0,0,246,14
851,0,0,0,0,560,19
852,0,0,0,0,673,19
853,6,0,0,0,722,43
854,0,0,0,0,735,55
855,0,30,0,0,767,60
856,19,86,0,0,813,81
857,5,0,0,0,499,57
858,0,0,0,0,196,16
859,0,0,0,0,324,26
860,0,0,0,0,612,21
861,0,0,0,0,703,39
862,2,0,0,0,632,35
863,2,0,0,0,441,29
864,3,0,0,0,182,6
865,0,14,0,11,153,13
866,9,15,0,13,73,27
867,0,0,0,3,84,0
868,0,0,0,3,246,7
869,0,0,0,0,333,7
870,0,0,0,0,257,0
871,0,0,0,0,114,1
872,0,0,0,0,39,0
873,0,0,0,0,37,0
874,0,0,0,0,0,0
875,0,0,0,25,0,0
876,0,0,0,5,8,0
877,0,0,0,10,20,16
878,0,0,0,4,97,56
879,10,0,0,2,102,26
880,16,0,0,0,102,0
881,11,0,0,0,422,3
882,5,0,0,0,195,0
883,0,0,0,0,66,0
884,0,0,0,0,109,0
885,0,0,0,0,219,0
886,0,0,0,6,127,2
887,0,0,0,2,95,0
888,0,0,0,0,49,0
889,25,0,0,0,54,0
890,309,12,0,0,43,0
891,570,6,0,0,67,8
892,239,2,0,0,164,41
893,76,1,0,0,122,23
894,391,38,0,0,141,0
895,1141,143,0,0,298,6
896,1633,503,6,0,424,17
897,1070,694,10,0,240,5
898,455,622,222,0,108,2
899,98,929,168,0,22,1
900,137,1291,145,0,54,1
901,421,663,190,0,220,17
902,484,269,89,0,252,6
903,375,154,64,0,157,0
904,196,75,13,0,85,0
905,153,109,0,0,52,0
906,283,55,6,0,24,0
907,481,117,8,0,17,0
908,179,273,44,0,6,0
909,41,362,72,0,0,0
910,53,443,108,0,20,0
911,76,390,115,0,53,0
912,30,552,142,0,28,0
913,10,981,120,0,8,0
914,40,1621,215,0,2,0
915,78,1733,371,0,1,0
916,65,1046,66,0,4,0
917,13,19,0,0,0,0
918,6,288,0,0,0,0
919,0,118,0,0,3,0
920,8,0,0,0,1,0
921,22,58,4,0,9,0
922,10,37,0,0,0,0
923,2,0,0,7,9,0
924,0,0,0,8,13,0
925,0,0,0,5,10,0
926,0,0,0,0,37,0
927,0,0,0,6,22,0
928,21,3,0,0,12,0
929,42,0,0,4,58,0
930,171,42,0,0,146,0
931,340,158,5,0,236,0
932,408,434,26,0,291,0
933,350,728,61,0,245,0
934,223,782,91,0,102,0
935,143,626,74,0,61,0
936,237,431,38,0,13,0
937,254,147,2,0,51,0
938,271,242,2,0,1,0
939,117,219,1,1,17,0
940,23,147,0,0,0,0
941,0,202,2,0,8,0
942,2,159,0,0,6,0
943,4,84,0,0,25,0
944,0,79,0,0,7,0
945,2,70,0,0,11,0
946,10,38,0,0,32,0
947,5,27,0,0,9,0
948,0,94,3,1,0,0
949,0,140,5,0,13,0
950,0,202,11,26,16,0
951,1,142,4,24,9,0
952,0,81,0,24,0,0
953,0,75,0,80,12,0
954,10,89,0,14,0,0
955,2,87,1,4,3,0
956,0,32,0,0,4,0
957,0,21,0,0,0,0
958,5,5,0,0,5,0
959,18,2,0,0,12,0
960,5,12,0,0,2,0
961,22,0,0,0,7,0
962,3,3,0,0,12,0
963,5,52,0,0,3,0
964,40,129,19,0,4,0
965,18,374,39,0,6,0
966,0,894,11,0,1,0
967,33,1020,108,0,0,0
968,104,661,172,0,0,0
969,111,92,56,0,2,0
970,81,143,59,0,0,0
971,35,109,31,0,0,0
972,45,71,0,0,0,0
973,2,203,0,4,0,0
974,13,291,0,0,0,0
975,12,225,4,0,0,0
976,6,280,4,0,0,0
977,1,297,5,0,0,0
978,0,233,0,0,3,0
979,0,182,41,0,0,0
980,0,192,43,0,0,0
981,0,240,67,0,0,0
982,0,310,80,0,0,0
983,0,413,62,0,0,0
984,0,468,35,0,0,0
985,2,317,3,0,0,0
986,144,8,1,0,6,0
987,226,0,0,0,0,0
988,149,0,0,0,2,0
989,15,0,0,0,1,0
990,0,10,0,0,1,0
991,0,11,0,0,23,0
992,9,0,0,0,0,0
993,1,0,0,0,6,0
994,0,0,0,0,0,0
995,0,0,0,0,0,0
996,0,0,0,0,0,0
997,0,0,0,11,2,0
998,0,0,0,0,11,0
999,0,0,0,0,0,0
1000,0,369,15,0,0,0
1001,0,989,133,0,11,0
1002,3,845,124,0,22,0
1003,24,66,65,0,6,0
1004,34,117,0,0,5,0
1005,24,202,0,0,38,0
1006,7,265,0,0,55,0
1007,11,319,0,0,11,0
1008,3,362,4,0,22,0
1009,0,338,0,0,0,0
1010,6,358,9,0,0,0
1011,0,301,25,0,0,0
1012,0,304,29,0,0,0
1013,0,303,52,0,0,0
1014,0,243,48,0,0,0
1015,0,68,21,0,0,0
1016,10,25,11,0,20,0
1017,0,169,16,0,31,0
1018,7,246,36,0,91,0
1019,7,168,25,0,66,0
1020,0,175,34,0,6,0
1021,0,92,13,0,9,0
1022,0,51,0,0,3,0
1023,3,143,0,0,0,0
1024,1,364,23,0,7,0
1025,5,402,33,0,3,0
1026,0,278,22,0,0,0
1027,0,283,88,0,0,0
1028,0,465,72,0,5,0
1029,0,335,52,0,1,0
1030,6,85,24,0,0,0
1031,29,191,17,0,0,0
1032,63,458,9,0,0,0
1033,125,485,5,0,0,0
1034,140,467,0,0,0,0
1035,104,592,0,0,0,0
1036,114,854,0,0,0,0
1037,71,1329,0,0,0,0
1038,10,1758,0,0,0,0
1039,58,1331,0,0,0,0
1040,102,665,0,0,0,0
1041,133,250,0,0,0,0
1042,209,777,0,0,0,0
1043,274,896,0,0,0,0
1044,341,487,0,0,0,0
1045,348,48,0,0,0,0
1046,344,163,0,0,9,0
1047,422,228,0,0,2,0
1048,326,70,0,0,6,0
1049,277,566,0,0,30,0
1050,259,997,0,0,4,0
1051,222,1215,0,0,5,0
1052,207,929,0,0,0,0
1053,175,183,0,0,0,0
1054,80,127,0,0,0,0
1055,7,280,0,0,0,0
1056,13,102,0,0,0,0
1057,37,22,0,0,0,0
1058,14,0,0,0,1,0
1059,10,0,0,0,0,0
1060,1,0,0,0,0,0
1061,2,0,0,0,0,0
1062,20,0,0,0,0,0
1063,3,0,0,0,0,0
1064,71,0,0,0,0,0
1065,186,124,0,7,0,0
1066,391,583,0,9,15,0
1067,587,1150,0,0,2,0
1068,694,1616,0,0,0,0
1069,692,1667,58,0,0,0
1070,481,1066,30,0,2,0
1071,350,286,31,0,0,0
1072,254,210,67,0,0,0
1073,182,55,36,0,0,0
1074,102,214,38,0,0,0
1075,70,176,44,0,0,0
1076,72,0,0,0,0,0
1077,91,114,0,8,0,0
1078,142,3,0,0,0,0
1079,204,44,0,0,0,0
1080,391,14,0,0,0,0
1081,519,0,0,0,0,0
1082,439,0,0,0,0,0
1083,248,0,0,0,0,0
1084,126,0,0,0,7,0
1085,82,0,0,0,0,0
1086,37,0,0,0,8,0
1087,0,0,0,0,0,0
1088,2,0,0,3,0,0
1089,1,0,0,0,0,0
1090,0,0,0,0,0,0
1091,0,0,0,0,9,0
1092,23,0,0,0,0,0
1093,22,0,0,0,1,0
1094,10,0,0,0,0,0
1095,12,0,0,0,0,0
1096,18,0,0,0,0,0
1097,8,0,0,0,0,0
1098,45,4,0,0,0,0
1099,123,21,0,0,0,0
1100,639,17,0,0,0,0
1101,781,4,0,0,0,0
1102,658,3,0,0,0,0
1103,507,0,0,0,3,0
1104,300,0,0,0,0,0
1105,192,0,0,0,0,0
1106,83,0,0,0,0,0
1107,28,0,0,0,0,0
1108,44,0,0,0,0,0
1109,63,0,0,0,0,0
1110,120,0,0,0,0,0
1111,334,0,0,0,0,0
1112,455,0,0,0,0,0
1113,658,0,0,0,0,0
1114,814,0,0,0,0,0
1115,952,0,0,0,0,0
1116,909,0,0,0,0,0
1117,993,6,0,0,0,0
1118,870,0,0,0,0,0
1119,891,0,0,0,0,0
1120,802,0,0,0,0,0
1121,665,0,0,0,0,0
1122,517,0,0,0,0,0
1123,359,0,0,0,0,0
1124,275,11,0,0,0,0
1125,313,55,0,0,0,0
1126,161,2,0,0,0,0
1127,206,0,0,0,0,0
1128,316,0,0,0,0,0
1129,334,0,0,0,0,0
1130,288,0,0,0,0,0
1131,192,0,0,0,0,0
1132,155,0,0,0,0,0
1133,193,0,0,0,0,0
1134,170,0,0,0,0,0
1135,200,0,0,0,4,0
1136,627,0,0,0,24,0
1137,630,0,0,0,77,0
1138,522,0,0,0,53,4
1139,395,0,0,0,98,17
1140,381,0,0,0,0,0
1141,354,0,0,0,0,0
1142,352,0,0,0,0,0
1143,187,0,0,3,0,0
1144,92,0,0,0,0,0
1145,49,0,0,0,0,0
1146,54,0,0,0,0,0
1147,96,0,0,0,0,0
1148,173,0,0,0,0,0
1149,244,0,0,0,0,0
1150,205,0,0,0,0,0
1151,188,0,0,0,0,0
1152,110,0,0,0,0,0
1153,75,0,0,0,0,0
1154,43,0,0,0,0,0
1155,18,0,0,0,0,0
1156,6,0,0,0,0,0
1157,3,0,0,0,0,0
1158,8,0,0,0,0,0
1159,10,0,0,0,2,0
1160,0,0,0,0,10,0
1161,0,0,0,0,13,0
1162,0,0,0,0,47,0
1163,0,0,0,0,49,0
1164,0,0,0,0,0,0
1165,0,0,0,0,1,0
1166,0,0,0,0,5,0
1167,3,0,0,0,1,0
1168,3,0,0,0,0,0
1169,25,0,0,0,33,0
1170,0,0,0,0,88,0
1171,4,0,0,0,185,0
1172,0,0,0,0,161,1
1173,0,0,0,0,0,0
1174,0,0,0,0,278,2
1175,0,0,0,0,322,1
1176,0,0,0,0,21,0
1177,0,0,0,0,0,0
1178,20,0,0,0,32,0
1179,1,0,0,0,59,0
1180,5,0,0,0,0,0
1181,0,0,0,0,0,0
1182,0,0,0,0,0,0
1183,0,0,0,0,0,0
1184,2,0,0,0,0,0
1185,2,0,0,0,0,0
1186,0,0,0,0,0,0
1187,0,0,0,0,0,0
1188,0,0,0,0,0,0
1189,0,0,0,0,0,0
1190,0,0,0,0,0,0
1191,0,0,0,0,0,0
1192,0,0,0,0,5,0
1193,0,0,0,0,5,0
1194,0,0,0,0,0,0
1195,0,0,0,0,0,0
1196,0,0,0,0,0,0
1197,0,0,0,0,0,0
1198,0,0,0,0,0,0
1199,0,0,0,0,0,0
1200,4,0,0,0,0,0
1201,6,0,0,0,0,0
1202,5,0,0,0,0,0
1203,0,0,0,0,3,1
1204,3,0,0,0,0,0
1205,2,0,0,0,0,0
1206,0,0,0,0,60,0
1207,6,0,0,0,560,16
1208,0,0,0,6,1204,64
1209,2,0,0,0,1365,83
1210,12,0,0,20,1102,82
1211,9,0,0,8,790,72
1212,0,0,0,3,287,27
1213,0,0,0,0,54,0
1214,0,0,0,0,5,0
1215,0,0,0,15,0,0
1216,0,0,0,2,4,0
1217,0,0,0,0,0,0
1218,0,0,0,0,0,0
1219,0,0,0,0,0,0
1220,0,0,0,0,0,0
1221,0,0,0,0,0,0
1222,0,0,0,3,0,0
1223,0,0,0,4,0,0
1224,0,0,0,0,0,0
1225,0,0,0,0,0,0
1226,0,0,0,0,0,0
1227,0,0,0,0,0,0
1228,0,0,0,0,0,0
1229,0,0,0,0,0,0
1230,0,0,0,0,0,0
1231,0,0,0,0,0,0
1232,0,0,0,0,0,0
1233,0,0,0,22,0,0
1234,0,0,0,74,0,0
1235,35,0,0,88,0,0
1236,72,0,0,33,0,0
1237,25,0,0,7,0,0
1238,9,0,0,7,8,1
1239,9,0,0,1,12,1
1240,4,0,0,1,11,3
1241,12,0,0,0,0,0
1242,0,0,0,0,1,0
1243,11,0,0,0,8,0
1244,0,0,0,0,13,0
1245,2,0,0,0,12,0
1246,0,0,0,0,70,15
1247,1,31,0,1,112,13
1248,0,156,0,2,95,8
1249,0,541,2,10,73,7
1250,0,1044,19,7,30,4
1251,0,1239,26,0,15,0
1252,0,1436,26,0,0,2
1253,0,1614,21,0,3,0
1254,12,1653,85,0,0,0
1255,5,1875,157,0,0,0
1256,0,1890,166,0,0,0
1257,0,2079,203,0,0,0
1258,5,2011,159,4,8,0
1259,0,1855,163,474,41,3
1260,0,1576,106,1085,179,17
1261,0,1209,94,2315,814,40
1262,0,945,100,3240,952,54
1263,0,752,79,3975,953,65
1264,0,578,59,4654,1339,89
1265,0,761,51,5258,2567,169
1266,3,797,46,5695,3959,290
1267,0,902,38,5838,5517,304
1268,0,923,34,5929,6292,345
1269,34,644,41,5934,7262,342
1270,47,571,29,5899,7662,340
1271,133,367,5,5801,7742,326
1272,335,43,0,5721,7787,287
1273,666,2,0,5690,7611,223
1274,1707,122,11,5606,7831,170
1275,2753,785,80,5618,8021,118
1276,3611,1728,227,5640,8448,74
1277,4613,2191,483,5741,8859,64
1278,5085,2255,847,5855,9201,57
1279,5366,2380,1136,6038,9569,222
1280,4914,2399,1310,6145,10070,316
1281,4970,2532,1397,6261,10323,316
1282,5125,2939,1480,6432,10724,261
1283,5280,3267,1358,6472,10647,323
1284,5307,3688,1246,6591,10376,437
1285,5182,4195,1224,6608,10752,584
1286,4979,4249,1282,6525,10847,669
1287,4874,4160,1137,6436,10735,664
1288,4982,3942,980,6137,10630,678
1289,5045,3719,793,5988,9578,618
1290,5091,3715,661,5681,8941,616
1291,5286,3514,682,5418,7991,667
1292,5209,3409,790,5103,6721,730
1293,5217,2960,899,4789,5682,925
1294,5128,2623,647,4250,4810,937
1295,4713,2611,649,3919,3980,1180
1296,4106,2526,736,3428,3317,1231
1297,3390,2423,679,3015,2655,1142
1298,2787,2266,633,2388,1943,1205
1299,2428,2046,561,1769,1377,1199
1300,2113,1887,639,1325,863,1053
1301,1812,1685,610,1010,440,905
1302,1505,1320,669,715,176,825
1303,1336,841,548,603,101,737
1304,1079,357,267,538,82,588
1305,793,206,96,561,11,159
1306,605,179,19,553,21,54
1307,315,115,49,639,57,49
1308,116,104,1,578,6,14
1309,2,52,5,598,39,78
1310,0,36,0,416,50,13
1311,0,0,0,346,85,69
1312,0,0,0,258,16,16
1313,0,0,0,303,93,73
